address,latitude,longitude,source,area,pincode
"63, New Garden, Harni, Vadodara, Gujarat - 390006",22.308828375423957,73.16736965540036,generated_residential,Harni,390006
"259, Sardar Park, Harni, Vadodara, Gujarat - 390006",22.31338570606913,73.17402742978037,generated_residential,Harni,390006
"182, Harni Lane, Harni, Vadodara, Gujarat - 390006",22.3128438897966,73.15629903144546,generated_residential,Harni,390006
"239, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.307776767846807,73.17195547877195,generated_residential,Harni,390006
"57, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.311548727977918,73.15963966598319,generated_residential,Harni,390006
"249, Harni Street, Harni, Vadodara, Gujarat - 390006",22.322037179894778,73.16801455512505,generated_residential,Harni,390006
"213, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.319904454477093,73.17215408246541,generated_residential,Harni,390006
"88, Ganga Society, Harni, Vadodara, Gujarat - 390006",22.310894781783002,73.17229677436286,generated_residential,Harni,390006
"274, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.32019194350008,73.15877580913009,generated_residential,Harni,390006
"1, Harni Street, Harni, Vadodara, Gujarat - 390006",22.313804168621775,73.17298416629457,generated_residential,Harni,390006
"277, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.313850388725108,73.17312530683289,generated_residential,Harni,390006
"237, Harni Road, Harni, Vadodara, Gujarat - 390006",22.30931231914986,73.15827503435412,generated_residential,Harni,390006
"288, Harni Road, Harni, Vadodara, Gujarat - 390006",22.319060139993177,73.16043946352676,generated_residential,Harni,390006
"79, New Residency, Harni, Vadodara, Gujarat - 390006",22.31211565985789,73.16551573526876,generated_residential,Harni,390006
"142, Harni Street, Harni, Vadodara, Gujarat - 390006",22.318133507252465,73.16524627966241,generated_residential,Harni,390006
"195, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.318081711905663,73.15588186254227,generated_residential,Harni,390006
"102, Harni Lane, Harni, Vadodara, Gujarat - 390006",22.325089404096207,73.15698421182688,generated_residential,Harni,390006
"270, New Complex, Harni, Vadodara, Gujarat - 390006",22.312715567573026,73.17353642895175,generated_residential,Harni,390006
"91, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.319609470481176,73.16856739111782,generated_residential,Harni,390006
"144, Shree Heights, Harni, Vadodara, Gujarat - 390006",22.316815241382685,73.1667446855921,generated_residential,Harni,390006
"8, Shree Complex, Harni, Vadodara, Gujarat - 390006",22.306518491723217,73.17341053086575,generated_residential,Harni,390006
"294, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.310954826619234,73.17473315474294,generated_residential,Harni,390006
"211, Sardar Garden, Harni, Vadodara, Gujarat - 390006",22.320300796307226,73.16167753002433,generated_residential,Harni,390006
"184, New Apartment, Harni, Vadodara, Gujarat - 390006",22.320864484325657,73.16901944359262,generated_residential,Harni,390006
"180, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.308028434651078,73.15793846211663,generated_residential,Harni,390006
"221, Radha Apartment, Harni, Vadodara, Gujarat - 390006",22.323704579623616,73.16889293531831,generated_residential,Harni,390006
"56, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.306965268844394,73.15716454208646,generated_residential,Harni,390006
"85, Harni Road, Harni, Vadodara, Gujarat - 390006",22.30643381671218,73.16070964425484,generated_residential,Harni,390006
"199, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.320034055342887,73.17397206970777,generated_residential,Harni,390006
"144, Harni Street, Harni, Vadodara, Gujarat - 390006",22.321393685084065,73.16210087998451,generated_residential,Harni,390006
"12, Ganga Heights, Harni, Vadodara, Gujarat - 390006",22.321451982963275,73.16558223767501,generated_residential,Harni,390006
"14, Ganga Heights, Harni, Vadodara, Gujarat - 390006",22.310631780799067,73.1579879242279,generated_residential,Harni,390006
"245, Ganga Residency, Harni, Vadodara, Gujarat - 390006",22.319967051409378,73.1655017199883,generated_residential,Harni,390006
"249, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.315945129749522,73.1707403687689,generated_residential,Harni,390006
"45, Shree Complex, Harni, Vadodara, Gujarat - 390006",22.321958098349096,73.16131795363873,generated_residential,Harni,390006
"151, Harni Lane, Harni, Vadodara, Gujarat - 390006",22.311664471334506,73.17096425011928,generated_residential,Harni,390006
"168, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.31115929281777,73.17416056127315,generated_residential,Harni,390006
"167, New Complex, Harni, Vadodara, Gujarat - 390006",22.317556392629424,73.15961931277808,generated_residential,Harni,390006
"107, Ganga Heights, Harni, Vadodara, Gujarat - 390006",22.32058081830742,73.15948580127807,generated_residential,Harni,390006
"108, Krishna Complex, Harni, Vadodara, Gujarat - 390006",22.31149837864654,73.17462712788638,generated_residential,Harni,390006
"216, Krishna Apartment, Harni, Vadodara, Gujarat - 390006",22.31409674440333,73.17325821175511,generated_residential,Harni,390006
"275, Ganga Park, Harni, Vadodara, Gujarat - 390006",22.313285899017824,73.1749896559612,generated_residential,Harni,390006
"265, Harni Street, Harni, Vadodara, Gujarat - 390006",22.31461448621172,73.16885563053629,generated_residential,Harni,390006
"111, Harni Lane, Harni, Vadodara, Gujarat - 390006",22.321927017447457,73.16501019936746,generated_residential,Harni,390006
"255, Sardar Apartment, Harni, Vadodara, Gujarat - 390006",22.314478408947622,73.16881812857957,generated_residential,Harni,390006
"259, Harni Street, Harni, Vadodara, Gujarat - 390006",22.320415512750973,73.15688510628082,generated_residential,Harni,390006
"208, Ganga Society, Harni, Vadodara, Gujarat - 390006",22.322607102742957,73.16513693170448,generated_residential,Harni,390006
"168, Radha Residency, Harni, Vadodara, Gujarat - 390006",22.320522893606068,73.16488275178547,generated_residential,Harni,390006
"105, Harni Lane, Harni, Vadodara, Gujarat - 390006",22.312207706014934,73.17006405863948,generated_residential,Harni,390006
"299, Harni Street, Harni, Vadodara, Gujarat - 390006",22.319180360279642,73.15881493649982,generated_residential,Harni,390006
"242, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.3167911643566,73.16469326328425,generated_residential,Harni,390006
"274, Ganga Garden, Harni, Vadodara, Gujarat - 390006",22.321025421802435,73.15958203960828,generated_residential,Harni,390006
"16, Radha Garden, Harni, Vadodara, Gujarat - 390006",22.32077643592765,73.15615338440989,generated_residential,Harni,390006
"113, Harni Road, Harni, Vadodara, Gujarat - 390006",22.323644425439074,73.15710936256312,generated_residential,Harni,390006
"297, Radha Garden, Harni, Vadodara, Gujarat - 390006",22.307412973055996,73.16190552133176,generated_residential,Harni,390006
"185, Sardar Garden, Harni, Vadodara, Gujarat - 390006",22.31354041949656,73.17200226796098,generated_residential,Harni,390006
"233, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.323741851360104,73.16293179712599,generated_residential,Harni,390006
"82, New Heights, Harni, Vadodara, Gujarat - 390006",22.30829868074093,73.16541317206466,generated_residential,Harni,390006
"28, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.324580769963443,73.16094315075348,generated_residential,Harni,390006
"113, Sardar Residency, Harni, Vadodara, Gujarat - 390006",22.325122490472385,73.16465028585044,generated_residential,Harni,390006
"99, Harni Cross, Harni, Vadodara, Gujarat - 390006",22.313603608794864,73.17224482331902,generated_residential,Harni,390006
"84, Harni Street, Harni, Vadodara, Gujarat - 390006",22.31782591679866,73.1612404420074,generated_residential,Harni,390006
"274, New Garden, Harni, Vadodara, Gujarat - 390006",22.308686045725363,73.16204279418287,generated_residential,Harni,390006
"19, Harni Circle, Harni, Vadodara, Gujarat - 390006",22.309056297541268,73.15729953728348,generated_residential,Harni,390006
"222, Harni Road, Harni, Vadodara, Gujarat - 390006",22.316461077494097,73.15762952966901,generated_residential,Harni,390006
"250, New Complex, Harni, Vadodara, Gujarat - 390006",22.310749121023555,73.16021707850673,generated_residential,Harni,390006
"114, Nizampura Street, Nizampura, Vadodara, Gujarat - 390002",22.324546596321554,73.17508279488584,generated_residential,Nizampura,390002
"166, Shree Apartment, Nizampura, Vadodara, Gujarat - 390002",22.340994584243294,73.18932743031374,generated_residential,Nizampura,390002
"52, Shree Complex, Nizampura, Vadodara, Gujarat - 390002",22.343394602092232,73.17529249151391,generated_residential,Nizampura,390002
"109, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.32943765821768,73.17735376258962,generated_residential,Nizampura,390002
"147, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.3436307086389,73.17976089813521,generated_residential,Nizampura,390002
"106, Radha Apartment, Nizampura, Vadodara, Gujarat - 390002",22.343404119030986,73.18144353329222,generated_residential,Nizampura,390002
"228, Ganga Residency, Nizampura, Vadodara, Gujarat - 390002",22.336661315577874,73.1804705904057,generated_residential,Nizampura,390002
"6, Nizampura Road, Nizampura, Vadodara, Gujarat - 390002",22.339985366922527,73.18732230085344,generated_residential,Nizampura,390002
"286, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.335573938857436,73.18540619342208,generated_residential,Nizampura,390002
"283, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.331759761296176,73.18136949063283,generated_residential,Nizampura,390002
"254, Radha Society, Nizampura, Vadodara, Gujarat - 390002",22.339813569165077,73.18964601187483,generated_residential,Nizampura,390002
"40, Shree Complex, Nizampura, Vadodara, Gujarat - 390002",22.32764241479197,73.17783848824615,generated_residential,Nizampura,390002
"25, Nizampura Street, Nizampura, Vadodara, Gujarat - 390002",22.340681582856057,73.19029130918416,generated_residential,Nizampura,390002
"278, Sardar Residency, Nizampura, Vadodara, Gujarat - 390002",22.34324668898685,73.19084929636607,generated_residential,Nizampura,390002
"118, Sardar Park, Nizampura, Vadodara, Gujarat - 390002",22.327362446984722,73.1852818263463,generated_residential,Nizampura,390002
"150, Ganga Residency, Nizampura, Vadodara, Gujarat - 390002",22.33127419895072,73.18648630150066,generated_residential,Nizampura,390002
"39, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.337799921538103,73.1775428971487,generated_residential,Nizampura,390002
"286, Sardar Apartment, Nizampura, Vadodara, Gujarat - 390002",22.33465784617359,73.17705159037025,generated_residential,Nizampura,390002
"196, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.32729448711685,73.18082933746715,generated_residential,Nizampura,390002
"251, Krishna Apartment, Nizampura, Vadodara, Gujarat - 390002",22.336814871419694,73.17755207336974,generated_residential,Nizampura,390002
"209, Nizampura Road, Nizampura, Vadodara, Gujarat - 390002",22.3364336719629,73.19125292580846,generated_residential,Nizampura,390002
"290, Nizampura Road, Nizampura, Vadodara, Gujarat - 390002",22.343477356316573,73.18280906204073,generated_residential,Nizampura,390002
"282, New Residency, Nizampura, Vadodara, Gujarat - 390002",22.340185751904418,73.18952164889646,generated_residential,Nizampura,390002
"135, New Society, Nizampura, Vadodara, Gujarat - 390002",22.334684281383385,73.18490940928402,generated_residential,Nizampura,390002
"190, New Heights, Nizampura, Vadodara, Gujarat - 390002",22.3372757341769,73.18233595172833,generated_residential,Nizampura,390002
"31, Nizampura Circle, Nizampura, Vadodara, Gujarat - 390002",22.32629153946744,73.18047335930221,generated_residential,Nizampura,390002
"262, Shree Heights, Nizampura, Vadodara, Gujarat - 390002",22.328617387063698,73.18007149117271,generated_residential,Nizampura,390002
"68, Krishna Garden, Nizampura, Vadodara, Gujarat - 390002",22.32468150763919,73.18183243715875,generated_residential,Nizampura,390002
"101, Nizampura Street, Nizampura, Vadodara, Gujarat - 390002",22.32574075395816,73.18685292941248,generated_residential,Nizampura,390002
"194, Ganga Park, Nizampura, Vadodara, Gujarat - 390002",22.332638647143945,73.18252464188124,generated_residential,Nizampura,390002
"200, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.335975148276177,73.18017364685029,generated_residential,Nizampura,390002
"191, Nizampura Road, Nizampura, Vadodara, Gujarat - 390002",22.324863287870187,73.19088920971616,generated_residential,Nizampura,390002
"93, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.34348469650089,73.18160751180177,generated_residential,Nizampura,390002
"96, Nizampura Circle, Nizampura, Vadodara, Gujarat - 390002",22.340906514837645,73.18009263890993,generated_residential,Nizampura,390002
"43, Sardar Apartment, Nizampura, Vadodara, Gujarat - 390002",22.338357902668772,73.18566010900187,generated_residential,Nizampura,390002
"86, Radha Apartment, Nizampura, Vadodara, Gujarat - 390002",22.330068232833483,73.19082700884536,generated_residential,Nizampura,390002
"38, Krishna Heights, Nizampura, Vadodara, Gujarat - 390002",22.334164350335165,73.17547645882813,generated_residential,Nizampura,390002
"294, Nizampura Circle, Nizampura, Vadodara, Gujarat - 390002",22.335912454660008,73.17797832621945,generated_residential,Nizampura,390002
"300, Sardar Residency, Nizampura, Vadodara, Gujarat - 390002",22.34333708796667,73.19282176252152,generated_residential,Nizampura,390002
"123, Shree Park, Nizampura, Vadodara, Gujarat - 390002",22.340521345795647,73.17823880463983,generated_residential,Nizampura,390002
"156, Krishna Society, Nizampura, Vadodara, Gujarat - 390002",22.341135939336418,73.17909510308303,generated_residential,Nizampura,390002
"137, Shree Heights, Nizampura, Vadodara, Gujarat - 390002",22.334481273623428,73.17601913120862,generated_residential,Nizampura,390002
"298, Krishna Heights, Nizampura, Vadodara, Gujarat - 390002",22.33892076849135,73.18804387953521,generated_residential,Nizampura,390002
"136, New Apartment, Nizampura, Vadodara, Gujarat - 390002",22.332069544105245,73.17992618834323,generated_residential,Nizampura,390002
"267, New Society, Nizampura, Vadodara, Gujarat - 390002",22.340639022606123,73.18387864954359,generated_residential,Nizampura,390002
"31, Nizampura Road, Nizampura, Vadodara, Gujarat - 390002",22.336360747035624,73.17787170363522,generated_residential,Nizampura,390002
"251, Ganga Apartment, Nizampura, Vadodara, Gujarat - 390002",22.34353858209593,73.17693371741599,generated_residential,Nizampura,390002
"176, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.32779231289065,73.18310495719359,generated_residential,Nizampura,390002
"290, Krishna Garden, Nizampura, Vadodara, Gujarat - 390002",22.343728718257935,73.1813395466033,generated_residential,Nizampura,390002
"252, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.324744155376223,73.17666261213488,generated_residential,Nizampura,390002
"154, Shree Apartment, Nizampura, Vadodara, Gujarat - 390002",22.330169187824172,73.19181771522993,generated_residential,Nizampura,390002
"119, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.339236274840495,73.19447290852268,generated_residential,Nizampura,390002
"99, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.33979039607989,73.1851330543905,generated_residential,Nizampura,390002
"184, Shree Heights, Nizampura, Vadodara, Gujarat - 390002",22.328538863928298,73.17859149770332,generated_residential,Nizampura,390002
"236, Ganga Society, Nizampura, Vadodara, Gujarat - 390002",22.330575617915194,73.1845612356087,generated_residential,Nizampura,390002
"269, Sardar Apartment, Nizampura, Vadodara, Gujarat - 390002",22.330051524770248,73.18118320472468,generated_residential,Nizampura,390002
"163, Ganga Heights, Nizampura, Vadodara, Gujarat - 390002",22.331207976769555,73.1917193634704,generated_residential,Nizampura,390002
"180, Shree Society, Nizampura, Vadodara, Gujarat - 390002",22.32681591567898,73.18606907891422,generated_residential,Nizampura,390002
"267, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.336773803676465,73.1882304758892,generated_residential,Nizampura,390002
"154, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.332152057856085,73.19139460946019,generated_residential,Nizampura,390002
"116, New Heights, Nizampura, Vadodara, Gujarat - 390002",22.332825779294833,73.18628698352062,generated_residential,Nizampura,390002
"164, Nizampura Street, Nizampura, Vadodara, Gujarat - 390002",22.33177193086826,73.19435500864428,generated_residential,Nizampura,390002
"213, Sardar Garden, Nizampura, Vadodara, Gujarat - 390002",22.33419823621337,73.17615317974486,generated_residential,Nizampura,390002
"255, Sardar Garden, Nizampura, Vadodara, Gujarat - 390002",22.34239510535694,73.18437943035586,generated_residential,Nizampura,390002
"172, Krishna Complex, Nizampura, Vadodara, Gujarat - 390002",22.341864559605416,73.19142487569167,generated_residential,Nizampura,390002
"158, Nizampura Street, Nizampura, Vadodara, Gujarat - 390002",22.341771229085552,73.18404136596877,generated_residential,Nizampura,390002
"277, Krishna Heights, Nizampura, Vadodara, Gujarat - 390002",22.340023350165556,73.17623810796687,generated_residential,Nizampura,390002
"285, Radha Park, Nizampura, Vadodara, Gujarat - 390002",22.341342890252907,73.18940510460823,generated_residential,Nizampura,390002
"293, Nizampura Circle, Nizampura, Vadodara, Gujarat - 390002",22.336196995408418,73.18787436929765,generated_residential,Nizampura,390002
"270, New Park, Nizampura, Vadodara, Gujarat - 390002",22.34265325223014,73.18181952817457,generated_residential,Nizampura,390002
"63, Ganga Park, Nizampura, Vadodara, Gujarat - 390002",22.33609559868143,73.19306486234024,generated_residential,Nizampura,390002
"139, Krishna Heights, Nizampura, Vadodara, Gujarat - 390002",22.329595551852268,73.18083803891153,generated_residential,Nizampura,390002
"150, Shree Apartment, Nizampura, Vadodara, Gujarat - 390002",22.32802690558872,73.17707120250317,generated_residential,Nizampura,390002
"75, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.338917080346057,73.19182981152258,generated_residential,Nizampura,390002
"154, Sardar Residency, Nizampura, Vadodara, Gujarat - 390002",22.33340331729206,73.18095780137335,generated_residential,Nizampura,390002
"155, Radha Complex, Nizampura, Vadodara, Gujarat - 390002",22.341571080665098,73.18665239028613,generated_residential,Nizampura,390002
"3, New Park, Nizampura, Vadodara, Gujarat - 390002",22.326414333027618,73.19140408611433,generated_residential,Nizampura,390002
"121, Nizampura Lane, Nizampura, Vadodara, Gujarat - 390002",22.32670017205489,73.19043614676332,generated_residential,Nizampura,390002
"183, Nizampura Cross, Nizampura, Vadodara, Gujarat - 390002",22.331469828429366,73.17661498204387,generated_residential,Nizampura,390002
"71, Sardar Residency, Subhanpura, Vadodara, Gujarat - 390023",22.29311064551515,73.17807258543004,generated_residential,Subhanpura,390023
"219, Ganga Garden, Subhanpura, Vadodara, Gujarat - 390023",22.293316458287777,73.17930281878901,generated_residential,Subhanpura,390023
"89, Radha Apartment, Subhanpura, Vadodara, Gujarat - 390023",22.287499608336265,73.1809863707916,generated_residential,Subhanpura,390023
"81, Shree Complex, Subhanpura, Vadodara, Gujarat - 390023",22.29618206581858,73.17409976985145,generated_residential,Subhanpura,390023
"27, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.287013195164427,73.1842451739159,generated_residential,Subhanpura,390023
"272, Krishna Heights, Subhanpura, Vadodara, Gujarat - 390023",22.29831751051227,73.17807907355521,generated_residential,Subhanpura,390023
"220, Shree Park, Subhanpura, Vadodara, Gujarat - 390023",22.292993548445114,73.18190761973673,generated_residential,Subhanpura,390023
"150, Radha Society, Subhanpura, Vadodara, Gujarat - 390023",22.284101839883373,73.17969035205574,generated_residential,Subhanpura,390023
"144, Krishna Park, Subhanpura, Vadodara, Gujarat - 390023",22.28197205567946,73.18056285908688,generated_residential,Subhanpura,390023
"108, New Society, Subhanpura, Vadodara, Gujarat - 390023",22.298745296306368,73.1743503583802,generated_residential,Subhanpura,390023
"12, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.296664248681438,73.18100962510388,generated_residential,Subhanpura,390023
"298, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.289147409825333,73.172516498608,generated_residential,Subhanpura,390023
"51, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.28950806508901,73.17231666516311,generated_residential,Subhanpura,390023
"120, Shree Heights, Subhanpura, Vadodara, Gujarat - 390023",22.288038156375535,73.19190264033558,generated_residential,Subhanpura,390023
"161, Shree Apartment, Subhanpura, Vadodara, Gujarat - 390023",22.298044368730842,73.17545257224617,generated_residential,Subhanpura,390023
"272, Ganga Park, Subhanpura, Vadodara, Gujarat - 390023",22.289931259244486,73.18956812707236,generated_residential,Subhanpura,390023
"51, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.28272878225034,73.188610464002,generated_residential,Subhanpura,390023
"289, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.28703160198252,73.18580481366871,generated_residential,Subhanpura,390023
"254, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.296106663894253,73.19188723981792,generated_residential,Subhanpura,390023
"250, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.285803577885485,73.19077586796733,generated_residential,Subhanpura,390023
"9, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.296157910242005,73.18972402003459,generated_residential,Subhanpura,390023
"293, Radha Heights, Subhanpura, Vadodara, Gujarat - 390023",22.2845827895519,73.18180360073828,generated_residential,Subhanpura,390023
"297, Sardar Park, Subhanpura, Vadodara, Gujarat - 390023",22.28310051174754,73.18431705853321,generated_residential,Subhanpura,390023
"290, Krishna Park, Subhanpura, Vadodara, Gujarat - 390023",22.298978089075895,73.17907122893683,generated_residential,Subhanpura,390023
"257, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.28678075875825,73.18932840896157,generated_residential,Subhanpura,390023
"213, Radha Park, Subhanpura, Vadodara, Gujarat - 390023",22.2973715247441,73.18376575496461,generated_residential,Subhanpura,390023
"30, Ganga Complex, Subhanpura, Vadodara, Gujarat - 390023",22.292514688530186,73.19117066953112,generated_residential,Subhanpura,390023
"180, Radha Society, Subhanpura, Vadodara, Gujarat - 390023",22.291537453430664,73.18074276108993,generated_residential,Subhanpura,390023
"197, Sardar Heights, Subhanpura, Vadodara, Gujarat - 390023",22.29115805193333,73.18089458059717,generated_residential,Subhanpura,390023
"261, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.28964144025678,73.18357374385924,generated_residential,Subhanpura,390023
"79, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.292586093141527,73.1894973042497,generated_residential,Subhanpura,390023
"96, Ganga Garden, Subhanpura, Vadodara, Gujarat - 390023",22.282763254858214,73.17327747810634,generated_residential,Subhanpura,390023
"46, New Complex, Subhanpura, Vadodara, Gujarat - 390023",22.291448258943888,73.18864681289472,generated_residential,Subhanpura,390023
"104, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.288414511121115,73.18632596479283,generated_residential,Subhanpura,390023
"265, Shree Society, Subhanpura, Vadodara, Gujarat - 390023",22.28267356454345,73.18237942545036,generated_residential,Subhanpura,390023
"91, Radha Apartment, Subhanpura, Vadodara, Gujarat - 390023",22.29431706411205,73.18567124927652,generated_residential,Subhanpura,390023
"182, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.29876659232844,73.17970888643696,generated_residential,Subhanpura,390023
"249, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.293493181411762,73.18678560502146,generated_residential,Subhanpura,390023
"100, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.292650287911357,73.18399375841244,generated_residential,Subhanpura,390023
"23, Subhanpura Street, Subhanpura, Vadodara, Gujarat - 390023",22.28496081353945,73.1739843471209,generated_residential,Subhanpura,390023
"102, New Garden, Subhanpura, Vadodara, Gujarat - 390023",22.296011019124276,73.18107123864948,generated_residential,Subhanpura,390023
"9, Krishna Residency, Subhanpura, Vadodara, Gujarat - 390023",22.284772377051816,73.17817160144324,generated_residential,Subhanpura,390023
"42, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.287568843141422,73.17371545307508,generated_residential,Subhanpura,390023
"186, Ganga Complex, Subhanpura, Vadodara, Gujarat - 390023",22.290317690461748,73.17444426972807,generated_residential,Subhanpura,390023
"215, Shree Park, Subhanpura, Vadodara, Gujarat - 390023",22.290819741901277,73.18197156915832,generated_residential,Subhanpura,390023
"289, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.281409736905225,73.18419088162734,generated_residential,Subhanpura,390023
"137, New Complex, Subhanpura, Vadodara, Gujarat - 390023",22.283193958735687,73.19224367061047,generated_residential,Subhanpura,390023
"62, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.28611470590437,73.18653103854716,generated_residential,Subhanpura,390023
"252, Shree Society, Subhanpura, Vadodara, Gujarat - 390023",22.28181550746943,73.18681774107239,generated_residential,Subhanpura,390023
"296, Sardar Residency, Subhanpura, Vadodara, Gujarat - 390023",22.294698059039703,73.178023492034,generated_residential,Subhanpura,390023
"47, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.283509435991277,73.1779829864601,generated_residential,Subhanpura,390023
"34, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.287845157097077,73.18020048693556,generated_residential,Subhanpura,390023
"42, Radha Complex, Subhanpura, Vadodara, Gujarat - 390023",22.28351534029905,73.18054423333268,generated_residential,Subhanpura,390023
"184, New Heights, Subhanpura, Vadodara, Gujarat - 390023",22.286067436107626,73.18537975732562,generated_residential,Subhanpura,390023
"28, Radha Society, Subhanpura, Vadodara, Gujarat - 390023",22.286440830560053,73.18606982147669,generated_residential,Subhanpura,390023
"297, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.29368669386997,73.17347809869898,generated_residential,Subhanpura,390023
"128, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.291083310411636,73.19197821649091,generated_residential,Subhanpura,390023
"46, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.2897551619747,73.18556554036783,generated_residential,Subhanpura,390023
"203, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.29791789578573,73.17762488362678,generated_residential,Subhanpura,390023
"241, Sardar Garden, Subhanpura, Vadodara, Gujarat - 390023",22.291224715039373,73.18398578321843,generated_residential,Subhanpura,390023
"93, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.286734899280876,73.18773497198494,generated_residential,Subhanpura,390023
"251, Sardar Heights, Subhanpura, Vadodara, Gujarat - 390023",22.28540807431196,73.18231244833741,generated_residential,Subhanpura,390023
"218, Krishna Complex, Subhanpura, Vadodara, Gujarat - 390023",22.295615839619646,73.17803106116381,generated_residential,Subhanpura,390023
"230, Subhanpura Cross, Subhanpura, Vadodara, Gujarat - 390023",22.293372901799266,73.1746978887363,generated_residential,Subhanpura,390023
"131, Sardar Society, Subhanpura, Vadodara, Gujarat - 390023",22.284490061607226,73.17978447554009,generated_residential,Subhanpura,390023
"87, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.293318007763396,73.1766655829562,generated_residential,Subhanpura,390023
"89, Krishna Heights, Subhanpura, Vadodara, Gujarat - 390023",22.284681983385454,73.18380016118415,generated_residential,Subhanpura,390023
"182, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.2927918391283,73.18480041218051,generated_residential,Subhanpura,390023
"104, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.296096569384066,73.19044475540066,generated_residential,Subhanpura,390023
"8, Subhanpura Circle, Subhanpura, Vadodara, Gujarat - 390023",22.282245261008455,73.17916625729667,generated_residential,Subhanpura,390023
"192, New Heights, Subhanpura, Vadodara, Gujarat - 390023",22.290977327564953,73.1815311694887,generated_residential,Subhanpura,390023
"108, Shree Garden, Subhanpura, Vadodara, Gujarat - 390023",22.28776087562306,73.18615534753779,generated_residential,Subhanpura,390023
"190, Subhanpura Road, Subhanpura, Vadodara, Gujarat - 390023",22.291234365344707,73.19110106421982,generated_residential,Subhanpura,390023
"229, Radha Residency, Subhanpura, Vadodara, Gujarat - 390023",22.28035181402655,73.18276486483813,generated_residential,Subhanpura,390023
"99, Subhanpura Lane, Subhanpura, Vadodara, Gujarat - 390023",22.280962419814372,73.17620679084372,generated_residential,Subhanpura,390023
"125, Sardar Society, Subhanpura, Vadodara, Gujarat - 390023",22.290878452674015,73.18300456060217,generated_residential,Subhanpura,390023
